property_id,property_address,source,file,type,date_in_document,date_in_filename,address_in_document,text_layer,confidence,notes
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,72C Kingswood EICR.pdf,EICR,,,"OCR: Flat 72C Kingswood Road London E11 Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: N/A Estimated ",no,low,"attached to Zoho 2023-01-10; scanned, no text; OCR (unverified) inspection 2021-01-16 + 5 years (interval not found): 2026-01-16"
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,Electric cert  72C Kibgswood.pdf,EICR,,,OCR: 72D Kingswood Rd London E11 1SF PERIODIC CHECK Dates(s) on which insnection and testine 27TH APRIL 2017 Installation: 72 D Kingswood Rd E11 ,no,low,"attached to Zoho 2020-04-01; scanned, no text; OCR (unverified) inspection 2017-04-27 + 5 years (interval not found): 2022-04-27; OCR address suggests 72D Kingswood Road, E11 1SF"
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,electric cert  72C Kingswood amended.pdf,EICR,,,OCR: 72C Kingswood Rd London E11 1SF PERIODIC CHECK Dates(s) on which inspection and testing 27TH APRIL 2017 were carried out: Installation: 72 C,no,low,"attached to Zoho 2020-04-01; scanned, no text; OCR (unverified) inspection 2016-04-18 + 5 years (interval not found): 2021-04-18"
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,72c EPC.pdf,EPC,,,"OCR: 72, Kingswood Road, LONDON, E11 1SF",no,low,"attached to Zoho 2018-04-05; scanned, no text; OCR (unverified) date of certificate 2015-06-11 + 10 years - 1 day (gov.uk convention): 2025-06-10"
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,72c Kingswood Road EPC 20.5.33.pdf,EPC,2033-05-20,2033-05-20,72c Kingswood Road LEYTONSTONE E11 1SF,yes,high,attached to Zoho 2023-05-22; valid until
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,72C Kingswood Gas Certificate.pdf,gas,,,,no,low,"attached to Zoho 2019-04-02; scanned, no text"
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,"72C Kingswood Road Gas cert, 3.10.22.jpeg",gas,,2022-10-03,,no,low,"attached to Zoho 2021-10-06; image attachment, not downloaded"
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,72c Kingswood Gas Certificate 30.9.2021.pdf,gas,,2021-09-30,,no,low,"attached to Zoho 2020-10-15; scanned, no text"
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,"Gas Cert for 72D Kingswood Road E11 4SF,27-oct -2025.pdf",gas,,2025-10-27,OCR: Tested Tested Name (Mr/Mrs/Miss/Ms) 23•LN Vass Pass pass 0.0009 Yor Address 720 Kugswood Road 2 1G-2tw N/A N/A N(A -OMC Safety Related Defec,no,low,"attached to Zoho 2024-11-05; scanned, no text"
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,Gas Cert for 72c Kingswood 1-11-26.pdf,gas,,2026-11-01,OCR: Tested Locttior Tested 23.610 Pass Name (Mr/Mrs/Miss/Ms) Yes Pass Pass 8.0v0i0 No Yes Pass FallC PoenFnt 20mtr Dass Yes N/4 N/A N/A N0 tel P,no,low,"attached to Zoho 2025-11-05; scanned, no text"
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,"Gas cert for 72C Kingswood Road E11, 3.11.24.pdf",gas,,2024-11-03,OCR: kW/h or Btu/h Pass/Fai/NA Yes/No Pass/Fail/NA Pass/Fai/NA (if applicable) Yes/No Yes/No Pass/Fail/NA Yes/No Name (Mr/Mrs/Miss/Ms) 23.5ki Pas,no,low,"attached to Zoho 2023-11-07; scanned, no text"
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,Warning advice notice for gas certificate.jpeg,gas,,,,no,low,"attached to Zoho 2020-06-01; image attachment, not downloaded"
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,"72C Kingswood Gas cert, 18.11.23.pdf",gas,2023-11-18,2023-11-18,Name: Murray & sullivan Address: 72c Kingswood Road London Postcode: e111sf Contact Number: Appliance Details Location Type Manufacturer Mod,yes,high,attached to Zoho 2022-11-21; next check due
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,72C Kingswood License.pdf,licence,,,"72c, Kingswood Road London E11 1SF",yes,low,attached to Zoho 2021-11-02; expiry date; DRAFT licence
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,Licence -  72c Kindswood Road.pdf,licence,,,OCR: 72c Kingswood Road,no,low,"attached to Zoho 2018-04-05; scanned, no text; OCR (unverified) valid until: 2020-03-31"
2406742000000266038,"72C Kingswood Road, E11 1SF",zoho,72C Kingswood property license.pdf,licence,2026-11-23,,"72c, Kingswood Road London E11 1SF",yes,high,attached to Zoho 2022-02-08; expiry date
2406742000000266021,"72D Kingswood Road, E11 1SF",zoho,72D Kingswood EICR.pdf,EICR,,,"OCR: Flat 72d Kingswood Road London E11 Description of premises: Domestic N/A Commercial N/A Industrial N/A Other, please specify: N/A Estimated ",no,low,"attached to Zoho 2023-01-10; scanned, no text; OCR (unverified) inspection 2021-01-16 + 5 years (interval not found): 2026-01-16"
2406742000000266021,"72D Kingswood Road, E11 1SF",zoho,Electric Certificate (3).pdf,EICR,,,OCR: 72D Kingswood Rd Records of installaton available: N/A Date of previous N/A inspection: London E11 1SF Records held by: N/A кepoгіNo: Extent,no,low,"attached to Zoho 2019-06-14; scanned, no text"
2406742000000266021,"72D Kingswood Road, E11 1SF",zoho,72d Kings EPC.pdf,EPC,,,"OCR: 72d Kingswood Road, LONDON, E11 1SF",no,low,"attached to Zoho 2018-04-05; scanned, no text; OCR (unverified) date of certificate 2015-08-07 + 10 years - 1 day (gov.uk convention): 2025-08-06"
2406742000000266021,"72D Kingswood Road, E11 1SF",zoho,EPC (12).pdf,EPC,,,"OCR: 72d Kingswood Road, LONDON, E11 1SF",no,low,"attached to Zoho 2019-06-14; scanned, no text; OCR (unverified) date of certificate 2015-08-07 + 10 years - 1 day (gov.uk convention): 2025-08-06"
2406742000000266021,"72D Kingswood Road, E11 1SF",zoho,72 d Kingswood Road - Energy performance certificate (EPC) -.pdf,EPC,2035-09-26,,72d Kingswood Road LEYTONSTONE E11 1SF,yes,high,attached to Zoho 2025-09-29; valid until
2406742000000266021,"72D Kingswood Road, E11 1SF",zoho,72D Kings Wood Road gas cert 5.4.22.jpg,gas,,2022-04-05,,no,low,"attached to Zoho 2021-05-26; image attachment, not downloaded"
2406742000000266021,"72D Kingswood Road, E11 1SF",zoho,72D Kingswood GasCertificate.pdf,gas,,,,no,low,"attached to Zoho 2019-06-24; scanned, no text"
2406742000000266021,"72D Kingswood Road, E11 1SF",zoho,"72D Kingswood Road, Gas Certificate , 11.5.2021.png",gas,,2021-05-11,,no,low,"attached to Zoho 2020-05-14; image attachment, not downloaded"
2406742000000266021,"72D Kingswood Road, E11 1SF",zoho,"Gas Cert 72D Kingswood Road, 2.10.24.pdf",gas,,2024-10-02,OCR: kW/h or Btu/h or neat inout mbar and/ Pass/Fail/NA Yes/No Pass/Fail/NA Pass/Fail/NA (if applicable) Yes/No Yes/No Pass/FaiVNA Yes/No Name (M,no,low,"attached to Zoho 2023-10-05; scanned, no text"
2406742000000266021,"72D Kingswood Road, E11 1SF",zoho,Gas Cert for 72D Kingswood 1-11-26.pdf,gas,,2026-11-01,OCR: Location Tested Location Tested 236k Pass Name (Mr/Mrs/Miss/Ms) Pass Rass 0.0208 No Pass OFalC Pass Fail 19ms Pake Yes N/A N/A NO T Pass O]P,no,low,"attached to Zoho 2025-11-05; scanned, no text"
2406742000000266021,"72D Kingswood Road, E11 1SF",zoho,"Gas Cert for 72D Kingswood Road E11 4SF, 27-oct-2025.pdf",gas,,2025-10-27,OCR: Tested Tested Name (Mr/Mrs/Miss/Ms) 23•LN Vass Pass pass 0.0009 Yor Address 720 Kugswood Road 2 1G-2tw N/A N/A N(A -OMC Safety Related Defec,no,low,"attached to Zoho 2024-11-09; scanned, no text"
2406742000000266021,"72D Kingswood Road, E11 1SF",zoho,72D Kingswood Road Gas certificate.2.9.23.pdf,gas,2023-09-02,2023-09-02,Name: D Murray & R Sullivan Address: 72D Kingswood Road London Postcode: e11 1sf Contact Number: Appliance Details Location Type Manufacture,yes,high,attached to Zoho 2022-10-22; next check due
2406742000000266021,"72D Kingswood Road, E11 1SF",zoho,Licence -  72D Kingswood Road.pdf,licence,,,OCR: Granting of a Private Rented Property Licence Address: 72d Kingswood Road Leytonstone London E11 1SF,no,low,"attached to Zoho 2018-04-05; scanned, no text; OCR (unverified) valid until: 2020-03-31"
2406742000000266021,"72D Kingswood Road, E11 1SF",zoho,72D Kingswood Property License.pdf,licence,2026-11-23,,"72d, Kingswood Road London E11 1SF",yes,high,attached to Zoho 2024-01-15; expiry date
2406742000080908001,"8 Lancaster House, Brownrigg Drive, Cramlington, NE23 6UN",zoho,EICR - 8 Lancaster.pdf,EICR,,,"OCR: 8 Lancaster House, Brownrigg Drive Cramlington Northumberland NE23 6UN Description of premises: Domestic N/A Commercial N/A Industrial N/A O",no,low,"attached to Zoho 2026-06-22; scanned, no text; OCR (unverified) next inspection date: 2031-06-02"
2406742000080908001,"8 Lancaster House, Brownrigg Drive, Cramlington, NE23 6UN",zoho,EPC - 8 Lancaster House.pdf,EPC,2036-04-12,,8 Lancaster House Brownrigg Drive CRAMLINGTON NE23 6UN,yes,high,attached to Zoho 2026-06-16; valid until
2406742000080334012,"9 Lancaster House, Brownrigg Drive, Cramlington, NE23 6UN",zoho,Flat 9 Lancaster - EICR_Ref1145822.pdf,EICR,,,"OCR: 9 Lancaster House, Brownrigg Drive Cramlington Northumberland NE23 6UN Description of premises: Domestic N/A Commercial N/A Industrial N/A O",no,low,"attached to Zoho 2026-05-18; scanned, no text; OCR (unverified) next inspection date: 2031-05-16"
2406742000080334012,"9 Lancaster House, Brownrigg Drive, Cramlington, NE23 6UN",zoho,EPC - 9 Lancaster House.pdf,EPC,2036-04-12,,9 Lancaster House Brownrigg Drive CRAMLINGTON NE23 6UN,yes,high,attached to Zoho 2026-05-15; valid until
2406742000006457056,"Catterick House Main, Cottenham Road, Rotherham, S65 1LD",zoho,EICR -  Catt Hallway 17-03-2030.pdf,EICR,,2030-03-17,"OCR: Catterick House , Cottenham Road , Rotherham, S65 1LD Email: N/A B. REASON FOR PRODUCING THIS REPORT Landlord electrical safety report Date(",no,low,"attached to Zoho 2025-04-07; scanned, no text; OCR (unverified) next inspection date: 2030-03-18"
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,"EICR - Flat 1, 474 Lea Bridge Road. 7.9.26.pdf",EICR,,2026-09-07,"OCR: Flat 1 474 Lea Bridge road , Leyton, London , E10 Email: N/A 3. REASON FOR PRODUCING Annual Report Date(s) inspection and testing carried ou",no,low,"attached to Zoho 2023-09-08; scanned, no text; OCR (unverified) inspection 2023-09-07 + 5 years (interval not found): 2028-09-07"
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,NICEIC.pdf,EICR,,,OCR: Purpose for which Occupier: Address: inspection: available: this report is required: --- page 2 --- Original (To the person ordering the wor,no,low,"attached to Zoho 2019-06-14; scanned, no text"
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,f1 474 Lea bridge road - EICR 3-9-31.pdf,EICR,,2031-09-03,"OCR: Flat 1 474 Lea Bridge Road Leyton E10 7DU Description of premises: N/A Residential Commercial N/A Industrial N/A Other, please specify: N/A ",no,low,"attached to Zoho 2026-09-10; scanned, no text; OCR (unverified) inspection 2026-09-03 + 5 years (interval not found): 2031-09-03"
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,Flat 1 474 Lea Bridge  EPC.pdf,EPC,2029-03-06,,"Flat 1, 474, Lea Bridge Road, LONDON, E10 7DU",yes,high,attached to Zoho 2019-06-14; date of certificate 2019-03-07 + 10 years - 1 day (gov.uk convention)
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,F1 474 Lea Bridge gas certificate.pdf,gas,,,,no,low,"attached to Zoho 2021-02-25; scanned, no text"
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,"Flat 1, 474 - Gas cert 17.2.22.pdf",gas,,2022-02-17,OCR: Postcode: El0 1DU. KITCHEN KiTcHetr CO alarm(s) fitted: Yes This record is issued by: Name & Title: Gas Installation Pipework: Received by: ,no,low,"attached to Zoho 2021-03-17; scanned, no text"
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,"Flat 1, 474 Lea Bridge Gas safe cer 20-03-27.pdf",gas,,2027-03-20,"OCR: Name (Mr/Mrs/Miss/Ms). Adress Flat (, 474 Lea Briese : 24-30 VA NIE N/n Road 4S10000 Safety Related Defect(s) ISeettied Postcode Eio 70L Con",no,low,"attached to Zoho 2026-03-26; scanned, no text"
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,"Flat 1, 474-Gas cert 24.3.25.pdf",gas,,2025-03-24,OCR: kW/n or Btu/h or heat input mbar and/ Pass/Fail/NA Yes/No Pass/FaiVNA Pass/Fail/NA (if applicable) Yes/No Yes/No Pass/FaiV/NA Yes/No Name (M,no,low,"attached to Zoho 2024-04-02; scanned, no text"
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,"Flat 1,474 Lea Bridge Road Gas certificate 13.4.2021.png",gas,,2021-04-13,,no,low,"attached to Zoho 2020-04-15; image attachment, not downloaded"
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,"Gas Certificate Flat 1, 474 lea bridge 2019.pdf",gas,,,,no,low,"attached to Zoho 2019-05-09; scanned, no text"
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,"Gas cert for Flat 1, 464 Lea Bridge Road, E10 7DU, 20march2026.pdf",gas,,,"OCR: WTANA HотNи PossFatnu Taatee Name MeMmMasMe NanCy 26-Ika Pess Addres Flat L, 474 Lea Badge Aatar Rass Peyps IN/A Nax o RS No Yes Roaol Sefet",no,low,"attached to Zoho 2025-03-24; scanned, no text"
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,"Flat 1, 474 Lea Bridge Road, Gas cert. 18.3.24.pdf",gas,2024-03-18,2024-03-18,Name: Murray & Sullivan Address: Flat 1 474 Lea Bridge Road London Postcode: e107du Contact Number: Appliance Details Location Type Manufact,yes,high,attached to Zoho 2023-03-23; next check due
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,"1,474 Leabridge - Landlord Licence .pdf",licence,,,"OCR: Flat 1 474, Lea Bridge Road London E10 7DU",no,low,"attached to Zoho 2021-08-18; scanned, no text"
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,License.pdf,licence,,,OCR: Granting of a Private Rented Property Licence Address: Flat 1 474 Lea Bridge Road Leyton London E10 7DU,no,low,"attached to Zoho 2019-06-14; scanned, no text; OCR (unverified) valid until: 2020-03-31"
2406742000000266043,F1 474 Lea Bridge Road E10 7DU,zoho,F1 474 Lea Bridge license.pdf,licence,2026-09-30,,"Flat 1 474, Lea Bridge Road London E10 7DU",yes,high,attached to Zoho 2021-10-05; expiry date
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,FF 225 Church Road -  EICR 27.4.27.pdf,EICR,,2027-04-27,OCR: FF 225 Church Road E107BQ Email: N/A N/A Date(s) inspection and testing carried out: 28/04/2022 Occupier: N/A Address: FF 225 Church Road E1,no,low,"attached to Zoho 2024-02-12; scanned, no text; OCR (unverified) inspection 2022-04-28 + 5 years (interval not found): 2027-04-28"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,"Flat B, FF 55 Cooper Lane EICR 27.4.27.pdf",EICR,,2027-04-27,OCR: EL AKUFFO Contractor First Action Building Services Signature 186 Roslyn Rd Tottenham London N15 5jj,no,low,"attached to Zoho 2022-05-06; scanned, no text; OCR (unverified) inspection 2022-04-28 + 5 years (interval not found): 2027-04-28"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,FF 225 Church Rd EPC.pdf,EPC,,,"OCR: First Floor Flat, 225 Church Road, LONDON, E10 7BQ",no,low,"attached to Zoho 2018-06-11; scanned, no text; OCR (unverified) date of certificate 2016-05-11 + 10 years - 1 day (gov.uk convention): 2026-05-10"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,FF 225 church road EPC - 2036.pdf,EPC,2036-06-15,,First Floor Flat 225A Church Road LEYTON E10 7BQ,yes,high,attached to Zoho 2026-06-16; valid until
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,225 Church Rd Gas cert 3.5.22.jpg,gas,,2022-05-03,,no,low,"attached to Zoho 2021-05-22; image attachment, not downloaded"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,225 FF Church Road Gas Certificate 31.5.2020.PNG,gas,,2020-05-31,,no,low,"attached to Zoho 2020-06-02; image attachment, not downloaded"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,FF 225 Church v Road Gas Certificate .pdf,gas,,,,no,low,"attached to Zoho 2019-04-02; scanned, no text"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,FF 225a church Gas certificate.jpg,gas,,,,no,low,"attached to Zoho 2022-05-19; image attachment, not downloaded"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,"First Floor, 225 Church Road E10 Gas Cert, 2026.pdf",gas,,,"OCR: PaauFatnis rostio Name (Mr/Mrs/Miss/Ms) 23-3Ar Pass Yer Pas Pess 0.0002 yas Address Fist Floor, 225 chuch Road Safety Related Defect(s) Iden",no,low,"attached to Zoho 2025-05-28; scanned, no text"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,"Gas Cert for 225 Church Road E10, 23 April 2027.pdf",gas,,2027-04-23,OCR: Address 225 Postcode Contact No Postcode Contact No Postcode Contact No Serial No,no,low,"attached to Zoho 2026-04-24; scanned, no text"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,"Gas Cert for 225 Church Road E10, First floor.pdf",gas,,,"OCR: e appropriate) Outcome of gas installation pipework visual inspection? Flat 3, Brassen Housk E10 7BQ",no,low,"attached to Zoho 2026-08-27; scanned, no text"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,"Gas Cert, FF 225 Church Road, E10 7BQ.27.4.24.pdf",gas,,2024-04-27,OCR: Name (Mr/Mrs/Miss/Ms) Name (Mr/Mrs/Miss/Ms) Gas Safe Register No LAD 181513 Outcome of gas tightness test? Number of Appliances tested Postc,no,low,"attached to Zoho 2023-05-01; scanned, no text"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,"Gas cert 225 Church Road, First floor 27-04-25.pdf",gas,,2025-04-27,OCR: Name (Mr/Mrs/Miss/Ms) Name (Mr/Mrs/Miss/Ms) LAD 585282 Outcome of gas tightness test? Number of Appliances tested ELO Details of Registered ,no,low,"attached to Zoho 2024-06-24; scanned, no text"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,"Gas cert 225 Church Road, First floor 27.04.2025.pdf",gas,,2025-04-27,OCR: Name (Mr/Mrs/Miss/Ms) Name (Mr/Mrs/Miss/Ms) LAD 585282 Outcome of gas tightness test? Number of Appliances tested ELO Details of Registered ,no,low,"attached to Zoho 2024-06-03; scanned, no text"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,225 Church Property License.png,licence,,,,no,low,"attached to Zoho 2021-05-11; image attachment, not downloaded"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,FF 225 Church License.pdf,licence,,,OCR: 225a Church Road,no,low,"attached to Zoho 2018-04-05; scanned, no text; OCR (unverified) valid until: 2020-03-31"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,225a Church Road  Landlord Licence - WAL-454375303096 - 24 Apr 2030.pdf,licence,2030-04-24,2030-04-24,"225a, Church Road London E10 7BQ",yes,medium,"attached to Zoho 2026-07-29; expiry date; document address reads as FF 225 Church Road E10 7BQ (same building, unit not confirmed); address in document not confirmed"
2406742000000266068,FF 225 Church Road E10 7BQ,zoho,Landlord Licences - FF 225 Church Road - 24 Apr 2030.pdf,licence,2030-04-24,2030-04-24,"225a, Church Road London E10 7BQ",yes,medium,"attached to Zoho 2026-09-02; expiry date; document address reads as FF 225 Church Road E10 7BQ (same building, unit not confirmed); address in document not confirmed"
2406742000000266082,FF 55 Coopers Lane E10 5DG,zoho,FF 55 Coopers Lane Electric Certifite.pdf,EIC,,,OCR: Signature Signature REPLACEMINT Oi CONSUMER UNIT Postcode Elo 5NA * Where the electrical work to which this certificate relates includes the,no,low,"attached to Zoho 2019-06-14; scanned, no text; OCR (unverified) inspection 2016-11-26 + 5 years (interval not found): 2021-11-26"
